filename,VehId,DayNum,Trip,Y_consumption_combustion_L_per_100km,Y_consumption_electric_kWh_per_km
Trip_2755_VED_180808_week,467,281.636782056,2755,0.0,0.0
Trip_1163_VED_180207_week,351,102.515076204,1163,0.0,0.0
Trip_2719_VED_180228_week,157,124.659296259,2719,0.0,0.0
Trip_627_VED_180328_week,407,153.69701637,627,0.0,0.0
Trip_817_VED_180117_week,488,82.8188878056,817,0.0,0.0
Trip_1677_VED_180502_week,323,185.849694815,1677,0.0,0.0
Trip_1240_VED_180307_week,565,129.92866637,1240,0.0,0.0
Trip_1146_VED_180509_week,547,192.847924546,1146,0.0,0.0
Trip_2541_VED_180620_week,366,237.783967389,2541,0.0,0.0
Trip_1223_VED_180228_week,340,123.031636796,1223,0.0,0.0
Trip_2594_VED_181017_week,213,355.845203389,2594,0.0,0.0
Trip_1630_VED_180321_week,174,145.05024612,1630,0.0,0.0
Trip_682_VED_180207_week,530,104.803662259,682,0.0,0.0
Trip_1469_VED_180307_week,248,132.76311587,1469,0.0,0.0
Trip_1174_VED_180214_week,130,107.731313231,1174,0.0,0.0
Trip_1242_VED_180117_week,276,78.8977802222,1242,0.0,0.0
Trip_948_VED_181031_week,566,365.839174935,948,0.0,0.0
Trip_547_VED_180328_week,605,152.681300926,547,0.0,0.0
Trip_1327_VED_180418_week,384,170.98399238,1327,0.0,0.0
Trip_659_VED_171101_week,388,7.84724064815,659,0.0,0.0
Trip_3244_VED_181024_week,366,363.976924417,3244,0.0,0.0
Trip_2443_VED_181031_week,502,368.903965315,2443,0.0,0.0
Trip_1236_VED_180704_week,522,246.72101512,1236,0.0,0.0
Trip_1012_VED_180613_week,387,225.954955741,1012,0.0,0.0
Trip_527_VED_180328_week,607,152.825156213,527,0.0,0.0
Trip_1484_VED_180103_week,231,65.7335715741,1484,0.0,0.0
Trip_730_VED_180314_week,469,138.899690583,730,0.0,0.0
Trip_2314_VED_180725_week,531,271.510173204,2314,0.0,0.0
Trip_2019_VED_180725_week,529,270.550766481,2019,0.0,0.0
Trip_472_VED_180124_week,564,91.8062010926,472,0.0,0.0
Trip_839_VED_180228_week,458,120.684951889,839,0.0,0.0
Trip_2185_VED_180718_week,292,263.570717574,2185,0.0,0.0
Trip_2607_VED_181024_week,565,360.483419278,2607,0.0,0.0
Trip_488_VED_171206_week,392,42.7211878704,488,0.0,0.0
Trip_894_VED_180425_week,530,179.942209806,894,0.0,0.0
Trip_934_VED_180321_week,506,146.678266537,934,0.0,0.0
Trip_952_VED_181024_week,608,360.793641407,952,0.0,0.0
Trip_2925_VED_180711_week,449,257.554226944,2925,0.0,0.0
Trip_2728_VED_180711_week,537,259.947979278,2728,0.0,0.0
Trip_794_VED_171115_week,441,15.9288254167,794,0.0,0.0
Trip_1652_VED_171122_week,11,23.7752432963,1652,0.0,0.0
Trip_1285_VED_180418_week,540,173.809915194,1285,0.0,0.0
Trip_1487_VED_180314_week,575,137.821238185,1487,0.0,0.0
Trip_1609_VED_180321_week,550,142.928975509,1609,0.0,0.0
Trip_630_VED_180321_week,501,146.978142657,630,0.0,0.0
Trip_1343_VED_180314_week,484,140.09617662,1343,0.0,0.0
Trip_1121_VED_180124_week,462,91.1078860741,1121,0.0,0.0
Trip_770_VED_180110_week,149,77.2212473889,770,0.0,0.0
Trip_1277_VED_180328_week,340,150.619620019,1277,0.0,0.0
Trip_1072_VED_171220_week,244,51.8512316111,1072,0.0,0.0
Trip_2094_VED_180425_week,140,177.794682102,2094,0.0,0.0
Trip_1234_VED_180516_week,445,201.964755639,1234,0.0,0.0
Trip_349_VED_171220_week,563,51.4818425556,349,0.0,0.0
Trip_1161_VED_171101_week,153,5.95162081481,1161,0.0,0.0
Trip_408_VED_171220_week,536,51.1089094444,408,12.41084833742458,0.1277852609951096
Trip_1840_VED_181017_week,356,354.917136852,1840,0.0,0.0
Trip_1929_VED_180815_week,340,290.799305704,1929,0.0,0.0
Trip_2585_VED_181031_week,528,367.880581787,2585,0.0,0.0
Trip_1533_VED_180425_week,130,178.762783806,1533,0.0,0.0
Trip_2802_VED_180815_week,467,288.875244472,2802,0.0,0.0
Trip_1509_VED_181003_week,477,340.50583587,1509,0.0,0.0
Trip_2449_VED_180912_week,468,319.790612981,2449,0.0,0.0
Trip_1618_VED_181003_week,145,339.983492759,1618,0.0,0.0
Trip_2034_VED_180228_week,10,122.664710759,2034,0.0,0.0
Trip_1558_VED_171101_week,10,1.71977380555,1558,0.0,0.0
Trip_2677_VED_181003_week,561,339.787409704,2677,0.0,0.0
Trip_1546_VED_171108_week,185,11.7611195833,1546,0.0,0.0
Trip_1051_VED_180103_week,415,67.4515733982,1051,0.0,0.0
Trip_2361_VED_180328_week,393,152.567029907,2361,0.0,0.0
Trip_2178_VED_180926_week,455,330.498907537,2178,0.0,0.0
Trip_624_VED_180606_week,428,221.891538491,624,0.0,0.0
Trip_1685_VED_171122_week,155,23.9453105,1685,0.0,0.0
Trip_974_VED_180124_week,557,89.4391335648,974,0.0,0.0
Trip_1082_VED_180207_week,232,103.703390815,1082,0.0,0.0
Trip_768_VED_180228_week,382,126.12369312,768,0.0,0.0
Trip_1318_VED_180328_week,191,151.783361426,1318,0.0,0.0
Trip_981_VED_180117_week,350,79.5168483981,981,0.0,0.0
Trip_914_VED_180627_week,607,240.930616222,914,0.0,0.0
Trip_623_VED_180509_week,12,195.747095731,623,0.0,0.0
Trip_1438_VED_180404_week,180,155.471192037,1438,0.0,0.0
Trip_4020_VED_181024_week,457,361.834351815,4020,0.0,0.0
Trip_3361_VED_180627_week,155,243.607260231,3361,0.0,0.0
Trip_1034_VED_180314_week,147,135.829763537,1034,0.0,0.0
Trip_877_VED_180411_week,346,166.925702824,877,0.0,0.0
Trip_2084_VED_180411_week,366,168.949054213,2084,0.0,0.0
Trip_804_VED_171108_week,176,11.9407203333,804,0.0,0.0
Trip_1269_VED_180110_week,492,76.7164952037,1269,1.865592268968372,0.0
Trip_674_VED_171115_week,565,16.8420054167,674,0.0,0.0
Trip_1125_VED_180321_week,429,143.969402407,1125,0.0,0.0
Trip_1766_VED_180627_week,351,240.576378806,1766,0.0,0.0
Trip_1356_VED_180425_week,384,178.516135231,1356,0.0,0.0
Trip_1104_VED_171122_week,130,26.6072616667,1104,0.0,0.0
Trip_1096_VED_180523_week,400,204.673154685,1096,0.0,0.0
Trip_1251_VED_180711_week,382,254.644698981,1251,0.0,0.0
Trip_1974_VED_180425_week,467,177.623062556,1974,0.0,0.0
Trip_4513_VED_180829_week,597,305.509215722,4513,0.0,0.0
Trip_1410_VED_180801_week,506,278.540753713,1410,0.0,0.0
Trip_1517_VED_171213_week,250,44.8914627407,1517,0.0,0.0
Trip_1229_VED_180124_week,269,89.5422866482,1229,0.0,0.0
Trip_1663_VED_180214_week,202,107.557462722,1663,0.0,0.0
Trip_1901_VED_180110_week,311,71.7638068056,1901,0.0,0.0
Trip_690_VED_171213_week,149,43.3757306389,690,0.0,0.0
Trip_11580_VED_181107_week,367,373.528661046,11580,0.0,0.0
Trip_1885_VED_171122_week,359,23.7393745556,1885,0.0,0.0
Trip_1948_VED_180919_week,388,326.518226194,1948,0.0,0.0
Trip_998_VED_180124_week,282,90.6006689074,998,0.0,0.0
Trip_1513_VED_171101_week,185,5.78601073148,1513,0.0,0.0
Trip_3802_VED_181031_week,449,371.812536343,3802,0.0,0.0
Trip_522_VED_181024_week,610,362.787847204,522,0.0,0.0
Trip_1408_VED_180214_week,417,108.913288639,1408,0.0,0.0
Trip_1500_VED_180627_week,429,244.586291204,1500,0.0,0.0
Trip_1419_VED_180411_week,561,162.538366167,1419,0.0,0.0
Trip_2259_VED_180801_week,468,278.531129444,2259,0.0,0.0
Trip_1981_VED_181003_week,475,338.502363759,1981,0.0,0.0
Trip_1344_VED_180627_week,584,243.982046481,1344,0.0,0.0
Trip_958_VED_180207_week,466,100.914807685,958,0.0,0.0
Trip_1249_VED_180214_week,437,107.982613222,1249,0.0,0.0
Trip_1879_VED_180905_week,388,312.904276787,1879,0.0,0.0
Trip_1234_VED_180228_week,208,120.861144694,1234,0.0,0.0
Trip_1313_VED_180314_week,450,136.003731722,1313,0.0,0.0
Trip_1056_VED_171108_week,115,9.58047610185,1056,0.0,0.0
Trip_1894_VED_180725_week,542,268.594237639,1894,0.0,0.0
Trip_675_VED_171213_week,304,48.8982365741,675,0.0,0.0
Trip_1934_VED_180912_week,388,321.5930395,1934,0.0,0.0
Trip_1569_VED_180425_week,484,180.764663676,1569,0.0,0.0
Trip_795_VED_171220_week,2,53.0129235556,795,0.0,0.0
Trip_1663_VED_180124_week,215,87.6558819815,1663,0.0,0.0
Trip_135_VED_171129_week,607,34.7039448148,135,0.0,0.0
Trip_779_VED_180613_week,283,227.618671648,779,0.0,0.0
Trip_9886_VED_180523_week,267,204.94863988,9886,0.0,0.0
Trip_2884_VED_180912_week,422,317.005654028,2884,0.0,0.0
Trip_977_VED_180620_week,560,238.706837065,977,0.0,0.0023078012133155
Trip_2314_VED_180822_week,415,301.742210426,2314,0.0,0.0
Trip_2016_VED_180207_week,370,104.645320528,2016,0.0,0.0
Trip_666_VED_180207_week,530,99.9352205833,666,0.0,0.0
Trip_1124_VED_180919_week,392,324.933345056,1124,0.0,0.0
Trip_1660_VED_180328_week,292,149.603399491,1660,0.0,0.0
Trip_1605_VED_180321_week,492,142.577873787,1605,0.8856940975059485,0.0
Trip_1186_VED_180103_week,521,67.5049540741,1186,0.0,0.0
Trip_3917_VED_180829_week,155,305.714810648,3917,0.0,0.0
Trip_2382_VED_180502_week,10,188.600395593,2382,0.0,0.0
Trip_2746_VED_180620_week,449,235.874345333,2746,0.0,0.0194760876611301
Trip_132_VED_171206_week,560,37.6025469722,132,0.0,0.0
Trip_1254_VED_180926_week,372,333.79388962,1254,0.0,0.0
Trip_2631_VED_181031_week,468,370.002143056,2631,0.0,0.0
Trip_626_VED_171108_week,223,10.8115739259,626,0.0,0.0
Trip_249_VED_171101_week,549,3.51051987963,249,0.0,0.0
Trip_1132_VED_171213_week,276,47.8699164444,1132,0.0,0.0
Trip_2111_VED_180822_week,349,298.789559759,2111,0.0,0.0
Trip_2491_VED_181003_week,410,341.786330306,2491,0.0,0.0
Trip_1330_VED_180307_week,601,132.965243917,1330,0.0,0.0
Trip_1565_VED_171227_week,140,58.8899780463,1565,0.0,0.0
Trip_1598_VED_180418_week,464,173.489937833,1598,0.0,0.0
Trip_1728_VED_181003_week,546,338.725134917,1728,0.0,0.0
Trip_314_VED_180314_week,609,139.910356722,314,0.0,0.0
Trip_1996_VED_180704_week,465,246.523051167,1996,0.0,0.0
Trip_624_VED_180207_week,242,105.765545454,624,0.0,0.0
Trip_746_VED_180404_week,392,155.949664296,746,0.0,0.0
Trip_1053_VED_180627_week,161,244.544399213,1053,0.0,0.0
Trip_8114_VED_180530_week,488,213.788790102,8114,0.0,0.0
Trip_1298_VED_180822_week,439,295.607997463,1298,0.0,0.0
Trip_847_VED_171108_week,500,13.1371685,847,0.0,0.0
Trip_399_VED_171101_week,546,4.51812531482,399,0.0,0.0
Trip_983_VED_171101_week,438,1.57013696296,983,0.0,0.0
Trip_691_VED_180207_week,382,101.78764512,691,0.0,0.0
Trip_1683_VED_180110_week,309,72.9393208981,1683,0.0,0.0
Trip_1914_VED_180418_week,132,173.930121509,1914,0.0,0.0
Trip_572_VED_171108_week,398,8.54109119444,572,0.0,0.0
Trip_319_VED_171101_week,561,6.23088110185,319,0.0,0.0
Trip_2051_VED_180829_week,455,302.497451056,2051,0.0,0.0
Trip_801_VED_180207_week,546,102.818812944,801,0.0,0.0
Trip_884_VED_171108_week,137,13.8251841019,884,0.0,0.0
Trip_1041_VED_180124_week,232,91.6928040833,1041,0.0,0.0
Trip_1940_VED_180919_week,388,323.868812074,1940,0.0,0.0
Trip_2505_VED_180718_week,140,260.007858574,2505,0.0,0.0
Trip_1044_VED_180404_week,458,158.733793593,1044,0.0,0.0
Trip_1726_VED_180620_week,351,234.395847704,1726,0.0,0.0
Trip_778_VED_180711_week,145,255.578489935,778,0.0,0.0
Trip_1069_VED_171213_week,225,45.8632935185,1069,0.0,0.0
Trip_2799_VED_180815_week,467,288.857058074,2799,0.0,0.0
Trip_2137_VED_180117_week,266,82.9287994907,2137,0.0,0.0
Trip_738_VED_171101_week,411,2.61518272223,738,0.0,0.0
Trip_1270_VED_180425_week,474,176.7096875,1270,0.0,0.0
Trip_880_VED_180314_week,547,137.872312907,880,0.0,0.0
Trip_3166_VED_180418_week,347,174.662659556,3166,0.0,0.0
Trip_1366_VED_180912_week,560,321.926676602,1366,0.0,0.0125822316400242
Trip_1128_VED_180912_week,574,317.879414204,1128,0.0,0.0
Trip_1119_VED_180228_week,350,122.882339583,1119,0.0,0.0
Trip_1583_VED_180411_week,468,162.633995315,1583,0.0,0.0
Trip_1274_VED_171108_week,140,11.5463077963,1274,0.0,0.0
Trip_3548_VED_180912_week,228,319.665530972,3548,0.0,0.0
Trip_1931_VED_181031_week,554,370.590695935,1931,0.0,0.0
Trip_768_VED_180214_week,533,106.863221102,768,0.0,0.0
Trip_2214_VED_180228_week,133,121.613390944,2214,0.0,0.0
Trip_1832_VED_181003_week,386,341.534677815,1832,0.0,0.0
Trip_914_VED_180117_week,337,81.4665409907,914,0.0,0.0
Trip_1283_VED_180404_week,319,156.873860833,1283,0.0,0.0
Trip_1600_VED_180207_week,240,102.661476157,1600,0.0,0.0
Trip_1574_VED_181024_week,404,364.752755954,1574,0.0,0.0
Trip_740_VED_171101_week,237,3.09874974074,740,0.0,0.0
Trip_933_VED_171213_week,124,44.004070787,933,0.0,0.0
Trip_947_VED_171220_week,484,54.4942703704,947,0.0,0.0
Trip_2199_VED_180704_week,531,252.794801657,2199,0.0,0.0
Trip_1226_VED_180516_week,445,200.931920306,1226,0.0,0.0
Trip_1430_VED_180912_week,477,321.993259333,1430,0.0,0.0
Trip_1678_VED_180704_week,458,246.555048278,1678,0.0,0.0
Trip_1234_VED_180411_week,431,165.774629926,1234,0.0,0.0265336591675756
Trip_6608_VED_180711_week,299,258.581335907,6608,0.0,0.0
Trip_1763_VED_180228_week,301,124.694518685,1763,0.0,0.0
Trip_1814_VED_180214_week,366,111.804835685,1814,0.0,0.0
Trip_1926_VED_180725_week,450,271.540394824,1926,0.0,0.0
Trip_1936_VED_180404_week,422,158.880478269,1936,0.0,0.0
Trip_928_VED_180307_week,286,129.786184231,928,0.0,0.0
Trip_3139_VED_180815_week,449,289.624711954,3139,0.0,0.0
Trip_960_VED_180516_week,387,197.720215037,960,0.0,0.0
Trip_1460_VED_180307_week,575,132.906055148,1460,0.0,0.0
Trip_1452_VED_180620_week,259,236.587588769,1452,0.0,0.0
Trip_1714_VED_180411_week,575,164.889848843,1714,0.0,0.0
Trip_1276_VED_171101_week,393,5.51511484259,1276,0.0,0.0
Trip_838_VED_171213_week,147,45.5957629722,838,0.0,0.0
Trip_2504_VED_180815_week,531,294.644575963,2504,0.0,0.0
Trip_2211_VED_180829_week,565,305.948670324,2211,0.0,0.0
Trip_1787_VED_181003_week,356,340.792783361,1787,0.0,0.0
Trip_1917_VED_180314_week,289,134.048120315,1917,0.0,0.0
Trip_1277_VED_180328_week,355,149.686457324,1277,0.0,0.0
Trip_705_VED_171213_week,557,43.9559194444,705,0.0,0.0
Trip_1406_VED_180228_week,135,122.691252296,1406,0.0,0.0
Trip_846_VED_180905_week,577,315.758099963,846,0.0,0.0
Trip_1115_VED_180103_week,230,68.0653437315,1115,0.0,0.0
Trip_875_VED_180509_week,237,192.578306,875,0.0,0.0
Trip_1692_VED_180221_week,422,119.958759241,1692,0.0,0.0
Trip_756_VED_180411_week,436,166.52263075,756,0.0,0.0
Trip_1120_VED_171129_week,218,31.5031601667,1120,0.0,0.0
Trip_1293_VED_180124_week,249,87.535143963,1293,0.0,0.0
Trip_57_VED_171115_week,560,16.9474156204,57,0.0,0.0078748270406213
Trip_1208_VED_181017_week,283,352.996684269,1208,0.0,0.0
Trip_1451_VED_180124_week,308,86.5235158704,1451,0.0,0.0
Trip_1769_VED_180502_week,465,184.555080102,1769,0.0,0.0
Trip_364_VED_171220_week,243,51.786337963,364,0.0,0.0
Trip_792_VED_171129_week,282,33.5478009444,792,0.0,0.0
Trip_1823_VED_180502_week,218,189.061291648,1823,0.0,0.0
Trip_2152_VED_180530_week,575,215.6989075,2152,0.0,0.0
Trip_1154_VED_171213_week,265,44.5439321018,1154,0.0,0.0
Trip_984_VED_180117_week,350,80.959000463,984,0.0,0.0
Trip_2164_VED_180912_week,462,320.66041213,2164,0.0,0.0
Trip_2013_VED_181003_week,388,340.51951275,2013,0.0,0.0
Trip_1327_VED_171213_week,486,44.5078535093,1327,0.0,0.0
Trip_1070_VED_180117_week,374,78.956329,1070,0.0,0.0
Trip_1235_VED_180321_week,557,141.895450269,1235,0.0,0.0
Trip_612_VED_181003_week,504,337.85924875,612,0.0,0.0
Trip_1387_VED_180509_week,374,195.562805259,1387,0.0,0.0
Trip_571_VED_180321_week,596,143.195355139,571,0.0,0.0
Trip_937_VED_180221_week,385,118.564969139,937,0.0,0.0
Trip_1252_VED_180926_week,372,333.516011889,1252,0.0,0.0
Trip_1236_VED_180627_week,400,240.94469637,1236,0.0,0.0
Trip_681_VED_171115_week,531,18.0610925741,681,0.0,0.0
Trip_894_VED_171122_week,443,28.8518229352,894,0.0,0.0
Trip_788_VED_180822_week,577,297.884694222,788,0.0,0.0
Trip_1448_VED_180404_week,565,160.569569296,1448,0.0,0.0
Trip_2347_VED_181010_week,441,348.904301222,2347,0.0,0.0
Trip_364_VED_171101_week,547,3.92234905556,364,0.0,0.0
Trip_1316_VED_180307_week,569,131.703817463,1316,0.0,0.0
Trip_1564_VED_180404_week,410,159.620837102,1564,0.0,0.0
Trip_1326_VED_180711_week,522,259.614537861,1326,0.0,0.0
Trip_1446_VED_180103_week,240,69.9146462778,1446,0.0,0.0
Trip_3092_VED_180808_week,449,283.789840972,3092,0.0,0.0
Trip_1297_VED_180207_week,500,104.922218019,1297,0.0,0.0
Trip_1587_VED_180606_week,340,219.613219833,1587,0.0,0.0
Trip_958_VED_171122_week,375,26.6357085,958,0.0,0.0
Trip_631_VED_171129_week,557,34.4982075648,631,0.0,0.0
Trip_1911_VED_180822_week,459,298.536460963,1911,0.0,0.0
Trip_1121_VED_180131_week,273,93.02276525,1121,0.0,0.0
Trip_727_VED_180307_week,165,128.850344907,727,0.0,0.0
Trip_460_VED_180314_week,560,137.921008981,460,0.0,0.0050792366142053
Trip_1258_VED_180808_week,603,287.867828944,1258,0.0,0.0
Trip_422_VED_180103_week,489,67.7846830556,422,0.0,0.0
Trip_1514_VED_180530_week,384,214.885036926,1514,0.0,0.0
Trip_1913_VED_180425_week,154,179.654841361,1913,0.0,0.0
Trip_2639_VED_180725_week,575,271.581529065,2639,0.0,0.0
Trip_1528_VED_180425_week,561,177.71786563,1528,0.0,0.0
Trip_995_VED_180926_week,463,335.576121435,995,0.0,0.0
Trip_1803_VED_180530_week,484,213.941877056,1803,0.0,0.0
Trip_1573_VED_171213_week,309,46.9692038889,1573,0.0,0.0
Trip_1073_VED_180404_week,447,160.178684722,1073,0.0,0.0
Trip_618_VED_180620_week,576,236.858687167,618,0.0,0.0
Trip_1029_VED_171115_week,135,18.9211288241,1029,0.0,0.0
Trip_1220_VED_180620_week,418,233.49546862,1220,0.0,0.0
Trip_440_VED_171129_week,214,31.8757326759,440,0.0,0.0
Trip_1155_VED_180620_week,318,236.119048481,1155,0.0,0.0
Trip_3091_VED_180801_week,311,274.081802963,3091,0.0,0.0
Trip_93_VED_171129_week,591,34.9768818519,93,0.0,0.0
Trip_2069_VED_180801_week,313,278.658001602,2069,0.0,0.0
Trip_1119_VED_171213_week,276,44.9475706389,1119,0.0,0.0
Trip_1941_VED_180321_week,291,143.977107417,1941,0.0,0.0
Trip_1423_VED_180110_week,142,74.4121850556,1423,0.0,0.0
Trip_1115_VED_180530_week,128,217.853211769,1115,0.0,0.0
Trip_472_VED_180117_week,563,82.4066488241,472,0.0,0.0
Trip_847_VED_171206_week,326,38.7209344907,847,0.0,0.0
Trip_1162_VED_171213_week,265,45.8887847222,1162,0.0,0.0
Trip_1456_VED_180502_week,383,189.06894125,1456,0.0,0.0
Trip_2837_VED_181024_week,561,362.160031398,2837,0.0,0.0
Trip_593_VED_180314_week,564,137.46592925,593,0.0,0.0
Trip_1454_VED_180131_week,195,96.5032520741,1454,0.0,0.0
Trip_1503_VED_181010_week,507,345.935661944,1503,0.0,0.0
Trip_1179_VED_180207_week,484,102.857710241,1179,0.0,0.0
Trip_1135_VED_180627_week,258,240.620198176,1135,0.0,0.0
Trip_1454_VED_180124_week,213,89.6513904537,1454,0.0,0.0
Trip_813_VED_180314_week,439,138.815065185,813,0.0,0.0
Trip_1008_VED_171213_week,307,46.8005767963,1008,0.0,0.0
Trip_1668_VED_180815_week,452,288.51152313,1668,0.0,0.0
Trip_620_VED_171206_week,402,40.79043675,620,0.0,0.0
Trip_687_VED_171220_week,399,50.847115537,687,0.0,0.0
Trip_1039_VED_180718_week,397,262.891255824,1039,0.0,0.0
Trip_1750_VED_180516_week,468,200.669103472,1750,0.0,0.0
Trip_1556_VED_180502_week,450,184.841948287,1556,0.0,0.0
Trip_772_VED_171220_week,440,54.6001326204,772,0.0,0.0
Trip_2086_VED_171213_week,359,45.5683283333,2086,0.0,0.0
Trip_836_VED_171101_week,345,3.94059240741,836,0.0,0.0
Trip_1646_VED_180516_week,302,200.749057796,1646,0.0,0.0
Trip_1275_VED_180207_week,180,99.529289037,1275,0.0,0.0
Trip_1029_VED_171115_week,249,17.6378613889,1029,0.0,0.0
Trip_1678_VED_180912_week,546,319.476887676,1678,0.0,0.0
Trip_338_VED_180110_week,591,76.1682498704,338,0.0,0.0
Trip_1323_VED_180808_week,591,286.745934833,1323,0.0,0.0
Trip_3019_VED_180829_week,309,308.79441913,3019,0.0,0.0
Trip_1720_VED_180829_week,282,308.682986037,1720,0.0,0.0
Trip_1270_VED_180221_week,531,117.511783454,1270,0.0,0.0
Trip_3086_VED_180919_week,366,327.573936009,3086,0.0,0.0
Trip_1814_VED_180502_week,218,188.001469889,1814,0.0,0.0
Trip_948_VED_180425_week,538,182.559013194,948,0.0,0.0
Trip_1654_VED_180620_week,340,232.76585325,1654,0.0,0.0
Trip_774_VED_180103_week,160,64.9372059074,774,0.0,0.0
Trip_1111_VED_180207_week,384,102.9059765,1111,0.0,0.0
Trip_1217_VED_181010_week,392,346.755862731,1217,0.0,0.0
Trip_1059_VED_180627_week,161,245.125536981,1059,0.0,0.0
Trip_2116_VED_180502_week,537,188.70190638,2116,0.0,0.0
Trip_1814_VED_180725_week,115,269.74473238,1814,0.0,0.0
Trip_1872_VED_180801_week,340,276.74495512,1872,0.0,0.0
Trip_861_VED_171115_week,351,17.9908945463,861,0.0,0.0
Trip_1386_VED_180131_week,272,97.5712700463,1386,0.0,0.0
Trip_1014_VED_171129_week,225,31.9277351019,1014,0.0,0.0
Trip_406_VED_171122_week,234,28.8389699815,406,0.0,0.0
Trip_1546_VED_180530_week,459,215.935073944,1546,0.0,0.0
Trip_1593_VED_180801_week,374,274.71451413,1593,0.0,0.0
Trip_1378_VED_180822_week,605,298.676569593,1378,0.0,0.0
Trip_867_VED_180815_week,595,289.859257426,867,0.0,0.0
Trip_313_VED_180131_week,576,97.7558846481,313,0.0,0.0
Trip_563_VED_180103_week,530,69.5607499259,563,0.0,0.0
Trip_742_VED_171115_week,319,18.9027223518,742,0.0,0.0
Trip_2065_VED_180411_week,366,165.818802065,2065,0.0,0.0
Trip_1661_VED_171129_week,311,32.5245975926,1661,0.0,0.0
Trip_2077_VED_180110_week,155,77.8368834907,2077,0.0,0.0
Trip_1255_VED_180808_week,603,287.759267102,1255,0.0,0.0
Trip_1039_VED_171220_week,500,50.0459898241,1039,0.0,0.0
Trip_2637_VED_180725_week,575,271.057558204,2637,0.0,0.0
Trip_1207_VED_180103_week,135,69.056152463,1207,0.0,0.0
Trip_1292_VED_171101_week,393,7.7315684537,1292,0.0,0.0
Trip_1037_VED_180110_week,216,77.000548963,1037,0.0,0.0
Trip_1454_VED_171115_week,228,17.5469894352,1454,0.0,0.0
Trip_1198_VED_171213_week,268,44.9306296852,1198,0.0,0.0
Trip_630_VED_171101_week,543,6.86675775,630,0.0,0.0
Trip_515_VED_180131_week,220,97.4588841296,515,0.0,0.0
Trip_798_VED_180905_week,428,312.900609056,798,0.0,0.0
Trip_981_VED_180314_week,447,135.011555556,981,0.0,0.0
Trip_690_VED_171206_week,561,37.2033310741,690,0.0,0.0
Trip_851_VED_180314_week,402,136.840837907,851,0.0,0.0
Trip_1700_VED_180725_week,474,270.99259213,1700,0.0,0.0
Trip_1946_VED_171129_week,359,30.9155520833,1946,0.0,0.0
Trip_256_VED_171115_week,489,15.9871540278,256,0.0,0.0
Trip_1567_VED_181024_week,404,363.847787389,1567,0.0,0.0
Trip_1461_VED_180919_week,145,324.700236296,1461,0.0,0.0
Trip_1432_VED_180328_week,353,150.646641611,1432,0.0,0.0
Trip_1249_VED_171213_week,292,43.5801573519,1249,0.0,0.0
Trip_1228_VED_180725_week,223,269.771828833,1228,0.0,0.0
Trip_778_VED_171129_week,233,29.5591248889,778,0.0,0.0
Trip_1200_VED_180815_week,435,294.8575745,1200,0.0,0.0
Trip_1193_VED_180411_week,452,166.899184009,1193,0.0,0.0
Trip_951_VED_171206_week,465,41.9240459444,951,0.0,0.0
Trip_683_VED_171129_week,452,30.5479810741,683,0.0,0.0
Trip_463_VED_180314_week,560,138.577612963,463,0.0,0.0058970360012928
Trip_412_VED_180103_week,489,64.214379537,412,0.0,0.0
Trip_1519_VED_181031_week,579,368.75173363,1519,0.0,0.0
Trip_1047_VED_180516_week,223,198.432430926,1047,0.0,0.0
Trip_1576_VED_180627_week,271,244.809807213,1576,0.0,0.0
Trip_1818_VED_180110_week,228,74.6249882778,1818,0.0,0.0
Trip_1779_VED_180613_week,455,231.864093787,1779,0.0,0.0
Trip_921_VED_171206_week,351,39.1054505463,921,0.0,0.0
Trip_1885_VED_180627_week,411,243.512453426,1885,0.0,0.0
Trip_677_VED_171206_week,286,36.6781482037,677,0.0,0.0
Trip_1759_VED_181003_week,259,338.625854861,1759,0.0,0.0
Trip_8346_VED_180523_week,490,207.511679472,8346,0.0,0.0
Trip_964_VED_171122_week,460,26.791155463,964,0.0,0.0
Trip_912_VED_171220_week,384,50.722694463,912,0.0,0.0
Trip_1089_VED_171129_week,249,29.5224821389,1089,0.0,0.0
Trip_1012_VED_180221_week,540,116.954932611,1012,0.0,0.0
Trip_1277_VED_180228_week,244,125.808642343,1277,0.0,0.0
Trip_914_VED_180228_week,128,122.616605102,914,0.0,0.0
Trip_514_VED_180418_week,428,169.647767398,514,0.0,0.0
Trip_1075_VED_171213_week,460,43.890434963,1075,0.0,0.0
Trip_91_VED_171129_week,591,33.8034428056,91,0.0,0.0
Trip_1507_VED_181031_week,448,368.676171722,1507,0.0,0.0
Trip_184_VED_180117_week,376,79.5568555093,184,0.0,0.0
Trip_486_VED_180214_week,489,106.753279685,486,0.0,0.0
Trip_1643_VED_181003_week,399,340.637082602,1643,0.0,0.0
Trip_1365_VED_180613_week,252,228.696460778,1365,0.0,0.0
Trip_1041_VED_180207_week,557,99.441170287,1041,0.0,0.0
Trip_2504_VED_181010_week,565,348.572980602,2504,0.0,0.0
Trip_993_VED_180117_week,565,82.9671925185,993,0.0,0.0
Trip_900_VED_180117_week,356,81.9788957037,900,0.0,0.0
Trip_2119_VED_180718_week,444,262.030984935,2119,0.0,0.0
Trip_1073_VED_171227_week,468,62.9851558981,1073,0.0,0.0
Trip_3147_VED_180606_week,266,224.725192204,3147,0.0,0.0
